dataset,split,seed,case_id,alpha,threshold,box_scale
Kvasir-120,kvasir_test70,20260530,cju8dic9mtppa0987swn23wbc,0.748971700668335,0.5768135786056519,2.280460834503174
Kvasir-120,kvasir_test70,20260530,cju8djdqztu6408506pzhlo18,0.7519472241401672,0.5743772387504578,2.227661609649658
Kvasir-120,kvasir_test70,20260530,cju8dk7eztzup08182yxko5zh,0.7525948882102966,0.5731183886528015,2.202234983444214
Kvasir-120,kvasir_test70,20260530,cju8dm2cau2km0818jsv9eeq2,0.7519565224647522,0.5743541121482849,2.227530002593994
Kvasir-120,kvasir_test70,20260530,cju8dn0c3u2v50801k8rvq02f,0.7493485808372498,0.5758547782897949,2.2762656211853027
Kvasir-120,kvasir_test70,20260530,cju8doa16u5gh0818w1ywda3q,0.7406650185585022,0.5780709385871887,2.3344624042510986
Kvasir-120,kvasir_test70,20260530,cju8dpa89u6l80818dj6lldh9,0.7497219443321228,0.576413094997406,2.271228551864624
Kvasir-120,kvasir_test70,20260530,cju8dqkrqu83i0818ev74qpxq,0.7450732588768005,0.577417254447937,2.3127665519714355
Kvasir-120,kvasir_test70,20260530,cjyzjzssvd8pq0838f4nolj5l,0.7523859143257141,0.573466420173645,2.2117204666137695
Kvasir-120,kvasir_test70,20260530,cjyzk8qieoboa0848ogj51wwm,0.7382746934890747,0.5792974233627319,2.3431942462921143
Kvasir-120,kvasir_test70,20260530,cjyzkmjy8evns070165gf9dmq,0.7521251440048218,0.5741391181945801,2.221813440322876
Kvasir-120,kvasir_test70,20260530,cjyzkpsbjdsjq07211dfi4sru,0.7528482675552368,0.5724242925643921,2.187377691268921
Kvasir-120,kvasir_test70,20260530,cjyzl833ndne80838pzuq6ila,0.7514206767082214,0.5750196576118469,2.2418015003204346
Kvasir-120,kvasir_test70,20260530,cjyzlw7f9faqr070129au64sq,0.7517405152320862,0.5747179388999939,2.233508348464966
Kvasir-120,kvasir_test70,20260530,cjyztzaqtrv430848l8xgcerw,0.7500360012054443,0.5762332081794739,2.266772985458374
Kvasir-120,kvasir_test70,20260530,cjyzu3reghjya0794w7pwoi50,0.7518364191055298,0.5745494365692139,2.2308847904205322
Kvasir-120,kvasir_test70,20260530,cjyzu9th0qt4r0a46pyl4zik0,0.7503543496131897,0.57574462890625,2.2615621089935303
Kvasir-120,kvasir_test70,20260530,cjyzufihqquiw0a46jatrbwln,0.744275689125061,0.5784339308738708,2.317021131515503
Kvasir-120,kvasir_test70,20260530,cjyzuio1qgh040763k56deohv,0.7529096603393555,0.5721725821495056,2.182957887649536
Kvasir-120,kvasir_test70,20260530,cjyzul1qggwwj07216mhiv5sy,0.7520290017127991,0.5740745663642883,2.2248752117156982
Kvasir-120,kvasir_test70,20260530,cjyzurzvohqnr0794es1itzek,0.7508949637413025,0.5756925344467163,2.2525243759155273
Kvasir-120,kvasir_test70,20260530,cjz14qsk2wci60794un9ozwmw,0.7516772747039795,0.5748119354248047,2.2352616786956787
Kvasir-120,kvasir_test70,20260530,ck2395w2mb4vu07480otsu6tw,0.750403881072998,0.5758976936340332,2.2614314556121826
Kvasir-120,kvasir_test70,20260530,ck2bxiswtxuw80838qkisqjwz,0.7513741254806519,0.575144350528717,2.2427124977111816
Kvasir-120,kvasir_test70,20260530,ck2bxknhjvs1x0794iogrq49k,0.7516153454780579,0.5748766660690308,2.2369091510772705
Kvasir-120,kvasir_test70,20260530,ck2bxlujamu330725szlc2jdu,0.7527080178260803,0.5728378891944885,2.1961774826049805
Kvasir-120,kvasir_test70,20260530,ck2bxpfgxu2mk0748gsh7xelu,0.7526409029960632,0.5730257034301758,2.1998214721679688
Kvasir-120,kvasir_test70,20260530,ck2bxqz3evvg20794iiyv5v2m,0.7529069781303406,0.5721335411071777,2.1831977367401123
Kvasir-120,kvasir_test70,20260530,ck2bxskgxxzfv08386xkqtqdy,0.7523459792137146,0.5737224221229553,2.2135066986083984
Kvasir-120,kvasir_test70,20260530,ck2bxw18mmz1k0725litqq2mc,0.7525644302368164,0.5731441378593445,2.203761577606201
Kvasir-120,kvasir_test70,20260530,ck2da7fwcjfis07218r1rvm95,0.7526821494102478,0.5729609727859497,2.1975319385528564
PH2-60,ph2_val30,20260530,ph2_imd107,0.6321030855178833,0.5224924087524414,2.084817886352539
PH2-60,ph2_val30,20260530,ph2_imd381,0.6300610303878784,0.524040937423706,2.0919718742370605
PH2-60,ph2_val30,20260530,ph2_imd023,0.6226146817207336,0.5294497609138489,2.1172993183135986
PH2-60,ph2_val30,20260530,ph2_imd080,0.6189728379249573,0.531947135925293,2.129384994506836
PH2-60,ph2_val30,20260530,ph2_imd168,0.6269974112510681,0.526264488697052,2.1023647785186768
PH2-60,ph2_val30,20260530,ph2_imd144,0.6328797936439514,0.5219143629074097,2.0821263790130615
PH2-60,ph2_val30,20260530,ph2_imd368,0.63204425573349,0.5225426554679871,2.085036277770996
PH2-60,ph2_val30,20260530,ph2_imd027,0.6300350427627563,0.5240472555160522,2.092012882232666
PH2-60,ph2_val30,20260530,ph2_imd173,0.6303449869155884,0.5238110423088074,2.090935468673706
PH2-60,ph2_val30,20260530,ph2_imd041,0.6308003067970276,0.523484468460083,2.0893869400024414
PH2-60,ph2_val30,20260530,ph2_imd360,0.6320735216140747,0.5225165486335754,2.084927797317505
PH2-60,ph2_val30,20260530,ph2_imd243,0.6290045380592346,0.5248109102249146,2.0955657958984375
PH2-60,ph2_val30,20260530,ph2_imd017,0.6257694363594055,0.5271633863449097,2.1066107749938965
PH2-60,ph2_val30,20260530,ph2_imd134,0.6316555738449097,0.5228179097175598,2.086350679397583
PH2-60,ph2_val30,20260530,ph2_imd161,0.6263793110847473,0.526726484298706,2.1045494079589844
PH2-60,ph2_val30,20260530,ph2_imd166,0.6269200444221497,0.5263413190841675,2.1027214527130127
PH2-60,ph2_val30,20260530,ph2_imd033,0.6309351921081543,0.5233989357948303,2.0889599323272705
PH2-60,ph2_val30,20260530,ph2_imd175,0.6311993598937988,0.5231803059577942,2.087986707687378
PH2-60,ph2_val30,20260530,ph2_imd418,0.6228458881378174,0.5292587280273438,2.116447687149048
PH2-60,ph2_val30,20260530,ph2_imd427,0.6296226382255554,0.5243543386459351,2.0934548377990723
PH2-60,ph2_val30,20260530,ph2_imd159,0.6274397373199463,0.5259277820587158,2.1008615493774414
PH2-60,ph2_val30,20260530,ph2_imd417,0.619098424911499,0.5318945050239563,2.128976821899414
PH2-60,ph2_val30,20260530,ph2_imd050,0.6311373710632324,0.523219883441925,2.0881826877593994
PH2-60,ph2_val30,20260530,ph2_imd399,0.6292281746864319,0.5245932340621948,2.09468674659729
PH2-60,ph2_val30,20260530,ph2_imd160,0.6260040998458862,0.5269932746887207,2.105811834335327
PH2-60,ph2_val30,20260530,ph2_imd421,0.6225491166114807,0.529481828212738,2.117537260055542
PH2-60,ph2_val30,20260530,ph2_imd057,0.6261773705482483,0.5268693566322327,2.1052134037017822
PH2-60,ph2_val30,20260530,ph2_imd003,0.6300604939460754,0.5240036845207214,2.091844081878662
PH2-60,ph2_val30,20260530,ph2_imd139,0.6307998299598694,0.5234366059303284,2.0892624855041504
PH2-60,ph2_val30,20260530,ph2_imd379,0.6305959820747375,0.5236132740974426,2.090038776397705
PH2-60,ph2_test30,20260530,ph2_imd226,0.6291492581367493,0.5246717929840088,2.0949745178222656
PH2-60,ph2_test30,20260530,ph2_imd103,0.6326507329940796,0.5220850706100464,2.0829217433929443
PH2-60,ph2_test30,20260530,ph2_imd204,0.6327536702156067,0.5220003724098206,2.082542896270752
PH2-60,ph2_test30,20260530,ph2_imd429,0.6305665373802185,0.5236311554908752,2.0901224613189697
PH2-60,ph2_test30,20260530,ph2_imd397,0.6299493312835693,0.5241124033927917,2.0923233032226562
PH2-60,ph2_test30,20260530,ph2_imd085,0.6268470883369446,0.5263799428939819,2.1028895378112793
PH2-60,ph2_test30,20260530,ph2_imd370,0.6301990747451782,0.5239296555519104,2.091463088989258
PH2-60,ph2_test30,20260530,ph2_imd435,0.6254400014877319,0.5274186730384827,2.107757568359375
PH2-60,ph2_test30,20260530,ph2_imd383,0.6325567960739136,0.5221524238586426,2.083240270614624
PH2-60,ph2_test30,20260530,ph2_imd312,0.631527304649353,0.522927463054657,2.0868372917175293
PH2-60,ph2_test30,20260530,ph2_imd108,0.6322169303894043,0.5224121809005737,2.0844337940216064
PH2-60,ph2_test30,20260530,ph2_imd101,0.6246872544288635,0.527951717376709,2.110299825668335
PH2-60,ph2_test30,20260530,ph2_imd032,0.6277713179588318,0.5257406234741211,2.099851131439209
PH2-60,ph2_test30,20260530,ph2_imd013,0.6311055421829224,0.5232508778572083,2.0883030891418457
PH2-60,ph2_test30,20260530,ph2_imd014,0.6267439723014832,0.5264812111854553,2.103339910507202
PH2-60,ph2_test30,20260530,ph2_imd206,0.6320896148681641,0.5224947333335876,2.084843635559082
PH2-60,ph2_test30,20260530,ph2_imd380,0.6317313313484192,0.5227712392807007,2.0861148834228516
PH2-60,ph2_test30,20260530,ph2_imd031,0.6213091611862183,0.5303272604942322,2.121626853942871
PH2-60,ph2_test30,20260530,ph2_imd365,0.6322177052497864,0.5224052667617798,2.0844123363494873
PH2-60,ph2_test30,20260530,ph2_imd405,0.6311076283454895,0.5232386589050293,2.088289499282837
PH2-60,ph2_test30,20260530,ph2_imd036,0.6251145005226135,0.5276227593421936,2.108790397644043
PH2-60,ph2_test30,20260530,ph2_imd425,0.6253114938735962,0.5275200605392456,2.108211040496826
PH2-60,ph2_test30,20260530,ph2_imd045,0.6319186687469482,0.5226243734359741,2.085428237915039
PH2-60,ph2_test30,20260530,ph2_imd105,0.6319049000740051,0.5226339101791382,2.085479259490967
PH2-60,ph2_test30,20260530,ph2_imd120,0.6294207572937012,0.5244951248168945,2.0941102504730225
PH2-60,ph2_test30,20260530,ph2_imd138,0.630165159702301,0.5239431858062744,2.091543197631836
PH2-60,ph2_test30,20260530,ph2_imd426,0.6280851364135742,0.5255020260810852,2.0987565517425537
PH2-60,ph2_test30,20260530,ph2_imd010,0.6312921047210693,0.5230880975723267,2.0876047611236572
PH2-60,ph2_test30,20260530,ph2_imd038,0.6318102478981018,0.522706151008606,2.0858283042907715
PH2-60,ph2_test30,20260530,ph2_imd394,0.6312218904495239,0.5231569409370422,2.087891101837158
